CMST 1A03 - Introduction to Communication,"CMST 1A03 - Introduction to Communication
3 unit(s)
This course examines communication and media industries, content, and audiences in historical, social, political, economic, technological, and cultural contexts. Students will be introduced to basic theoretical perspectives, policy concerns, professional practices, and social issues foundational to communication studies.
Lectures and tutorials (three hours); one term"
CMST 2BB3 - Culture and Communication,"CMST 2BB3 - Culture and Communication
3 unit(s)
An introduction to theoretical and methodological approaches to cultural studies focusing on communicative practice. Students will analyse relationships between cultural identity, producers, consumers, institutions, technologies and practices of mediated communication.
Three hours; one term
Prerequisite(s): Completion of CMST 1A03 or MMEDIA 1A03, and registration in Level II or above"
CMST 2DD3 - Media Organizations,"CMST 2DD3 - Media Organizations
3 unit(s)
An examination of the occupational, professional and organizational structures and processes of media production in the press, radio, television and digital media. Topics include news gathering, radio and TV production practices and media management.
Three hours; one term
Prerequisite(s): Completion of CMST 1A03 or MMEDIA 1A03, and registration in Level II or above"
CMST 2G03 - Performance and Performativity,"CMST 2G03 - Performance and Performativity
3 unit(s)
An introduction to the study of performative modes of communication such as storytelling, gesture, movement, dress. Students will learn to analyze the relationship between cultural performances, such as games, garage bands, group facilitation, or live theatre and social structures.
Three hours (lectures and discussion); one term
Prerequisite(s): Completion of CMST 1A03, MMEDIA 1A03 or THTRFLM 1T03, and registration in Level II or above
Antirequisite(s): SOTA 2G03, THTRFLM 2P03"
CMST 2H03 - Gender and Performance,"CMST 2H03 - Gender and Performance
3 unit(s)
An examination of gender as identities performed or constructed in complex social, historical and cultural processes and conditions, including how gender gives meaning to different performance texts, as well as to a range of performance practices in daily life.
Three hours (lectures and discussion); one term
Prerequisite(s): Completion of CMST 1A03, MMEDIA 1A03, WOMENST 1A03 or WOMENST 1AA3, and registration in Level II or above
Antirequisite(s): WOMENST 2J03"
CMST 2HM3 - Human Communication,"CMST 2HM3 - Human Communication
3 unit(s)
This course examines how humans engage in interpersonal communications using self, group, nonverbal, intercultural and workplace communicative methods. Students will learn and demonstrate the importance of listening, critical thinking, and persuasive writing.
Three hours; one term
Prerequisite(s): Registration in Level II or above"
CMST 2K03 - Political Economy of the Media,"CMST 2K03 - Political Economy of the Media
3 unit(s)
A comparative examination of changing patterns of ownership and control of the mass media in light of globalization, technological change, government policy, market restructuring and corporate consolidation.
Three lectures; one term
Prerequisite(s): Completion of one of the following: CMST 1A03, MMEDIA 1A03, POLSCI 1AA3, POLSCI 1AB3,
SOCIOL 1C03 or SOCIOL 1Z03, and registration in Level II or above; or registration in Level II or above of the Justice, Political Philosophy and Law program
Cross-list(s): POLSCI 2EM3"
CMST 2LW3 - Communication Policy and Law,"CMST 2LW3 - Communication Policy and Law
3 unit(s)
An examination of communication law and policy. Topics include freedom of expression and the press, telecommunications and broadcasting regulation, Internet law, privacy, and intellectual property.
Three hours; one term
Prerequisite(s): Completion of CMST 1A03, MMEDIA 1A03, POLSCI 1AA3 or POLSCI 1AB3, and registration in Level II or above; or registration in Level II or above of the Justice, Political Philosophy and Law program
Antirequisite(s): CMST 3I03
Cross-list(s): POLSCI 2LW3"
CMST 2PR3 - Public Relations: Principles and Practices,"CMST 2PR3 - Public Relations: Principles and Practices
3 unit(s)
An introduction to fundamental skills, knowledge, theory and problem-solving techniques currently used in the practice of public relations, using the case study method.
Three lectures; one term
Prerequisite(s): Completion of CMST 1A03 and registration in Level II or above"
CMST 2RA3 - Application in Communication Theory and Methods,"CMST 2RA3 - Application in Communication Theory and Methods
3 unit(s)
Building from the theoretical and methodological foundations introduced in 2TM6, students develop, refine, and apply research skills in a comprehensive research project. Multiple modes of writing and presentation of research will be emphasized.
Three hours (lectures and tutorial); one term
Prerequisite(s): Completion of CMST 2TM6 and registration in Level II or above of a program in Communication Studies
Antirequisite(s): CMST 2A03, 2B03 or 2C03"
CMST 2TM6 - Foundations in Communication Theory and Methods,"CMST 2TM6 - Foundations in Communication Theory and Methods
6 unit(s)
A comprehensive introduction to communication research in an integrated format, where students learn about the research process, theoretical frameworks, epistemological questions, research questions, ethics, links between theory and method, and a survey of quantitative and qualitative methods and modes of analysis.
Lectures and tutorial (six hours); one term
Prerequisite(s): Registration in Level II or above of a program in Communication Studies
Antirequisite(s): CMST 2A03, 2B03 or 2C03"
CMST 3B03 A/B S - Practical Aspects of Media Production,"CMST 3B03 A/B S - Practical Aspects of Media Production
3 unit(s)
In consultation with a faculty member, students will complete an independent project or an applied placement on an approved topic involving the application of communication skills, theories and methodologies. It is the student’s responsibility to obtain the agreement of the Instructor and to complete a proposal form (available in the Communication Studies Office). Independent Study proposals must be approved by the Committee of Instruction during the term before the project is to be done.
Prerequisite(s): Registration in Level III or IV of a program in Communication Studies or Multimedia with a Grade Point Average of at least 8.5 and permission of the Committee of Instruction"
"CMST 3CY3 - Children, Youth, and Media","CMST 3CY3 - Children, Youth, and Media
3 unit(s)
This course explores the relationship between children, youth, and media, including central debates, theories, and research. Core concerns involve media literacy; cultural, educational, and social policy; media analysis; identity, reception; social media and new technologies; and youth media production.
Three hours; one term
Prerequisite(s): Registration in Level III or above of a program in Communication Studies or Multimedia
Antirequisite(s): CMST 2EE3"
